sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,name,description,short_description,price,weight,status,visibility,tax_class_id,qty,is_in_stock,image,small_image,thumbnail
WT03-XS-Purple,,Default,simple,,Default Category,base,Nora Practice Tank-XS-Purple,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p>
<p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Nora Practice Tank-XS-Purple,39.0,1.0,1,4,2,100.0,1.0,,,
WT03-XS-Red,,Default,simple,,Default Category,base,Nora Practice Tank-XS-Red,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p>
<p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Nora Practice Tank-XS-Red,39.0,1.0,1,4,2,100.0,1.0,,,
WT03-S-Orange,,Default,simple,,Default Category,base,Nora Practice Tank-S-Orange,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p>
<p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Nora Practice Tank-S-Orange,39.0,1.0,1,4,2,100.0,1.0,,,
WT03-S-Purple,,Default,simple,,Default Category,base,Nora Practice Tank-S-Purple,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p>
<p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Nora Practice Tank-S-Purple,39.0,1.0,1,4,2,100.0,1.0,,,
WT03-S-Red,,Default,simple,,Default Category,base,Nora Practice Tank-S-Red,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p>
<p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Nora Practice Tank-S-Red,39.0,1.0,1,4,2,100.0,1.0,,,
WT03-M-Orange,,Default,simple,,Default Category,base,Nora Practice Tank-M-Orange,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p>
<p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Nora Practice Tank-M-Orange,39.0,1.0,1,4,2,100.0,1.0,,,
WT03-M-Purple,,Default,simple,,Default Category,base,Nora Practice Tank-M-Purple,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p>
<p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Nora Practice Tank-M-Purple,39.0,1.0,1,4,2,100.0,1.0,,,
WT03-M-Red,,Default,simple,,Default Category,base,Nora Practice Tank-M-Red,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p>
<p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Nora Practice Tank-M-Red,39.0,1.0,1,4,2,100.0,1.0,,,
WT03-L-Orange,,Default,simple,,Default Category,base,Nora Practice Tank-L-Orange,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p>
<p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Nora Practice Tank-L-Orange,39.0,1.0,1,4,2,100.0,1.0,,,
WT03-L-Purple,,Default,simple,,Default Category,base,Nora Practice Tank-L-Purple,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p>
<p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Nora Practice Tank-L-Purple,39.0,1.0,1,4,2,100.0,1.0,,,
WT03-L-Red,,Default,simple,,Default Category,base,Nora Practice Tank-L-Red,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p>
<p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Nora Practice Tank-L-Red,39.0,1.0,1,4,2,100.0,1.0,,,
WT03-XL-Orange,,Default,simple,,Default Category,base,Nora Practice Tank-XL-Orange,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p>
<p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Nora Practice Tank-XL-Orange,39.0,1.0,1,4,2,100.0,1.0,,,
WT03-XL-Purple,,Default,simple,,Default Category,base,Nora Practice Tank-XL-Purple,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p>
<p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Nora Practice Tank-XL-Purple,39.0,1.0,1,4,2,100.0,1.0,,,
WT03-XL-Red,,Default,simple,,Default Category,base,Nora Practice Tank-XL-Red,"<p>A closet go-to, the Nora Practice Tank can be worn at or after workouts or beneath a baggy tee for a laid-back style. Perfect fit and very comfortable!</p>
<p>&bull; Pink stripped tank with side rouching.<br />&bull; Pre-shrunk.<br />&bull; Garment dyed.<br />&bull; 92% Organic Cotton/8% Lycra.</p>",Nora Practice Tank-XL-Red,39.0,1.0,1,4,2,100.0,1.0,,,
WT04-XS-Blue,,Default,simple,,Default Category,base,Nona Fitness Tank-XS-Blue,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p>
<p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Nona Fitness Tank-XS-Blue,39.0,1.0,1,4,2,100.0,1.0,,,
WT04-XS-Purple,,Default,simple,,Default Category,base,Nona Fitness Tank-XS-Purple,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p>
<p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Nona Fitness Tank-XS-Purple,39.0,1.0,1,4,2,100.0,1.0,,,
WT04-XS-Red,,Default,simple,,Default Category,base,Nona Fitness Tank-XS-Red,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p>
<p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Nona Fitness Tank-XS-Red,39.0,1.0,1,4,2,100.0,1.0,,,
WT04-S-Blue,,Default,simple,,Default Category,base,Nona Fitness Tank-S-Blue,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p>
<p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Nona Fitness Tank-S-Blue,39.0,1.0,1,4,2,100.0,1.0,,,
WT04-S-Purple,,Default,simple,,Default Category,base,Nona Fitness Tank-S-Purple,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p>
<p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Nona Fitness Tank-S-Purple,39.0,1.0,1,4,2,100.0,1.0,,,
WT04-S-Red,,Default,simple,,Default Category,base,Nona Fitness Tank-S-Red,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p>
<p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Nona Fitness Tank-S-Red,39.0,1.0,1,4,2,100.0,1.0,,,
WT04-M-Blue,,Default,simple,,Default Category,base,Nona Fitness Tank-M-Blue,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p>
<p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Nona Fitness Tank-M-Blue,39.0,1.0,1,4,2,100.0,1.0,,,
WT04-M-Purple,,Default,simple,,Default Category,base,Nona Fitness Tank-M-Purple,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p>
<p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Nona Fitness Tank-M-Purple,39.0,1.0,1,4,2,100.0,1.0,,,
WT04-M-Red,,Default,simple,,Default Category,base,Nona Fitness Tank-M-Red,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p>
<p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Nona Fitness Tank-M-Red,39.0,1.0,1,4,2,100.0,1.0,,,
WT04-L-Blue,,Default,simple,,Default Category,base,Nona Fitness Tank-L-Blue,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p>
<p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Nona Fitness Tank-L-Blue,39.0,1.0,1,4,2,100.0,1.0,,,
WT04-L-Purple,,Default,simple,,Default Category,base,Nona Fitness Tank-L-Purple,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p>
<p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Nona Fitness Tank-L-Purple,39.0,1.0,1,4,2,100.0,1.0,,,
WT04-L-Red,,Default,simple,,Default Category,base,Nona Fitness Tank-L-Red,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p>
<p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Nona Fitness Tank-L-Red,39.0,1.0,1,4,2,100.0,1.0,,,
WT04-XL-Blue,,Default,simple,,Default Category,base,Nona Fitness Tank-XL-Blue,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p>
<p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Nona Fitness Tank-XL-Blue,39.0,1.0,1,4,2,100.0,1.0,,,
WT04-XL-Purple,,Default,simple,,Default Category,base,Nona Fitness Tank-XL-Purple,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p>
<p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Nona Fitness Tank-XL-Purple,39.0,1.0,1,4,2,100.0,1.0,,,
WT04-XL-Red,,Default,simple,,Default Category,base,Nona Fitness Tank-XL-Red,"<p>It doesn't matter if your goal is 5 miles or an hour of Vinyasa, because our Nona Fitness Tank does it all. You don't have to sacrifice either -- this v-neck top features smooth, chafe-free seams and a breathable mesh back insert. Cute, too.</p>
<p>&bull; Blue/white striped mesh tank.<br />&bull; Relaxed fit. <br />&bull; Chafe-resistant trim around armholes and collar. <br />&bull; Machine wash/dry.</p>",Nona Fitness Tank-XL-Red,39.0,1.0,1,4,2,100.0,1.0,,,
WT05-XS-Orange,,Default,simple,,Default Category,base,Leah Yoga Top-XS-Orange,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p>
<p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",Leah Yoga Top-XS-Orange,39.0,1.0,1,4,2,100.0,1.0,,,
WT05-XS-Purple,,Default,simple,,Default Category,base,Leah Yoga Top-XS-Purple,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p>
<p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",Leah Yoga Top-XS-Purple,39.0,1.0,1,4,2,100.0,1.0,,,
WT05-XS-White,,Default,simple,,Default Category,base,Leah Yoga Top-XS-White,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p>
<p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",Leah Yoga Top-XS-White,39.0,1.0,1,4,2,100.0,1.0,,,
WT05-S-Orange,,Default,simple,,Default Category,base,Leah Yoga Top-S-Orange,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p>
<p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",Leah Yoga Top-S-Orange,39.0,1.0,1,4,2,100.0,1.0,,,
WT05-S-Purple,,Default,simple,,Default Category,base,Leah Yoga Top-S-Purple,"<p>The Leah Yoga Top offers a practical, comfortable upper that will not compromise your style. Body hugging fit and interior shelf bra make it suitable for active or leisure pursuits.</p>
<p>&bull; Blue heather rouched tank top.<br />&bull; Camisole tank top.<br />&bull; Banding and shirring details.<br />&bull; Body hugging fit.<br />&bull; Contrast topstitch.<br />&bull; Interior shelf bra with shapewear technology.<br />&bull; 65% Polyester 35% Cotton.</p>",Leah Yoga Top-S-Purple,39.0,1.0,1,4,2,100.0,1.0,,,
